i,t_v,tensión(V)
0,1668002698.880576,+1.90236000E-04

0,1668002699.4005709,+1.91798000E-04

0,1668002699.9305654,+1.91850000E-04

0,1668002700.4505603,+1.91933000E-04

0,1668002700.980555,+1.94004000E-04

0,1668002701.5005498,+1.94171000E-04

0,1668002702.0305443,+1.93057000E-04

0,1668002702.5615396,+1.95337000E-04

0,1668002703.0815341,+1.95940000E-04

0,1668002703.6115289,+1.99011000E-04

0,1668002704.1315238,+1.94962000E-04

0,1668002704.6615186,+1.97616000E-04

0,1668002705.1815133,+1.98012000E-04

0,1668002705.711508,+1.97314000E-04

0,1668002706.2325027,+1.96981000E-04

0,1668002706.7624974,+1.97231000E-04

0,1668002707.2834923,+1.99531000E-04

0,1668002707.813487,+1.97397000E-04

0,1668002708.334482,+1.98615000E-04

0,1668002708.8644764,+2.00603000E-04

0,1668002709.3854713,+1.99833000E-04

0,1668002709.915466,+2.04267000E-04

0,1668002710.4364607,+2.06390000E-04

0,1668002710.9664555,+2.04756000E-04

0,1668002711.4884503,+2.03310000E-04

0,1668002712.0084453,+2.04673000E-04

0,1668002712.53944,+2.08316000E-04

0,1668002713.0594344,+2.04184000E-04

0,1668002713.590429,+2.06068000E-04

0,1668002714.110424,+2.07171000E-04

0,1668002714.631419,+2.07608000E-04

0,1668002715.1564138,+2.06952000E-04

0,1668002715.6864085,+2.09138000E-04

0,1668002716.2074032,+2.09451000E-04

0,1668002716.7383978,+2.11376000E-04

0,1668002717.2593927,+2.11522000E-04

0,1668002717.7893875,+2.10876000E-04

0,1668002718.3103824,+2.14624000E-04

0,1668002718.830377,+2.12906000E-04

0,1668002719.361372,+2.14363000E-04

0,1668002719.8813665,+2.16112000E-04

0,1668002720.4133613,+2.14925000E-04

0,1668002720.933356,+2.17507000E-04

0,1668002721.4553509,+2.15644000E-04

0,1668002721.9863455,+2.20952000E-04

0,1668002722.5093405,+2.19339000E-04

0,1668002723.0293353,+2.24335000E-04

0,1668002723.5613298,+2.20223000E-04

0,1668002724.0813248,+2.24418000E-04

0,1668002724.6033196,+2.23471000E-04

0,1668002725.1333144,+2.18308000E-04

0,1668002725.655309,+2.23054000E-04

0,1668002726.1773038,+2.24918000E-04

0,1668002726.7072985,+2.27187000E-04

0,1668002727.2292933,+2.24512000E-04

0,1668002727.759288,+2.26364000E-04

0,1668002728.281283,+2.28103000E-04

0,1668002728.8112776,+2.25292000E-04

0,1668002729.3332722,+2.29737000E-04

0,1668002729.8532672,+2.31371000E-04

0,1668002730.3852618,+2.29414000E-04

0,1668002730.9052567,+2.30268000E-04

0,1668002731.4282515,+2.28394000E-04

0,1668002731.9582462,+2.31860000E-04

0,1668002732.4802408,+2.29435000E-04

0,1668002733.0102355,+2.31111000E-04

0,1668002733.5322304,+2.29643000E-04

0,1668002734.0522254,+2.31610000E-04

0,1668002734.58422,+2.35586000E-04

0,1668002735.1042147,+2.37678000E-04

0,1668002735.6262095,+2.38428000E-04

0,1668002736.1562042,+2.35971000E-04

0,1668002736.678199,+2.37148000E-04

0,1668002737.200194,+2.38501000E-04

0,1668002737.7301886,+2.39854000E-04

0,1668002738.2521832,+2.39208000E-04

0,1668002738.7821782,+2.41144000E-04

0,1668002739.3041728,+2.39469000E-04

0,1668002739.8241677,+2.40260000E-04

0,1668002740.3561623,+2.40072000E-04

0,1668002740.8761573,+2.39562000E-04

0,1668002741.3991518,+2.39406000E-04

0,1668002741.9291465,+2.38105000E-04

0,1668002742.4511414,+2.41540000E-04

0,1668002742.982136,+2.41509000E-04

0,1668002743.5041308,+2.43570000E-04

0,1668002744.0241258,+2.46213000E-04

0,1668002744.5561204,+2.44912000E-04

0,1668002745.0761151,+2.45755000E-04

0,1668002745.59811,+2.44517000E-04

0,1668002746.1281047,+2.46786000E-04

0,1668002746.6500995,+2.46661000E-04

0,1668002747.1800942,+2.48326000E-04

0,1668002747.702089,+2.49627000E-04

0,1668002748.2240837,+2.47650000E-04

0,1668002748.7540784,+2.52708000E-04

0,1668002749.2760732,+2.49159000E-04

0,1668002749.7960682,+2.49679000E-04

0,1668002750.3280628,+2.51022000E-04

0,1668002750.8480575,+2.50366000E-04

0,1668002751.3710525,+2.52552000E-04

0,1668002751.8990474,+2.51709000E-04

0,1668002752.4280422,+2.51636000E-04

0,1668002752.9480371,+2.51834000E-04

0,1668002753.470032,+2.52906000E-04

0,1668002754.0000267,+2.54238000E-04

0,1668002754.5220213,+2.56424000E-04

0,1668002755.052016,+2.55914000E-04

0,1668002755.5740108,+2.53250000E-04

0,1668002756.1040053,+2.56487000E-04

0,1668002756.6260004,+2.56757000E-04

0,1668002757.155995,+2.57819000E-04

0,1668002757.67599,+2.58912000E-04

0,1668002758.2059848,+2.57788000E-04

0,1668002758.7279794,+2.58142000E-04

0,1668002759.2499743,+2.60941000E-04

0,1668002759.779969,+2.61732000E-04

0,1668002760.3019638,+2.61618000E-04

0,1668002760.8319585,+2.64210000E-04

0,1668002761.3539534,+2.62961000E-04

0,1668002761.883948,+2.64751000E-04

0,1668002762.4019432,+2.63877000E-04

0,1668002762.9319377,+2.63408000E-04

0,1668002763.4519327,+2.64522000E-04

0,1668002763.9789276,+2.65251000E-04

0,1668002764.5109222,+2.67270000E-04

0,1668002765.0309172,+2.67395000E-04

0,1668002765.557912,+2.66749000E-04

0,1668002766.0879068,+2.67988000E-04

0,1668002766.6099017,+2.70736000E-04

0,1668002767.1298962,+2.70788000E-04

0,1668002767.661891,+2.71974000E-04

0,1668002768.1818857,+2.71277000E-04

0,1668002768.7138805,+2.76138000E-04

0,1668002769.2338753,+2.74493000E-04

0,1668002769.76587,+2.73307000E-04

0,1668002770.273865,+2.72797000E-04

0,1668002770.8148596,+2.74525000E-04

0,1668002771.3388543,+2.75451000E-04

0,1668002771.8588493,+2.75888000E-04

0,1668002772.391844,+2.75680000E-04

0,1668002772.9118388,+2.75846000E-04

0,1668002773.4438336,+2.75774000E-04

0,1668002773.9638283,+2.75232000E-04

0,1668002774.4898233,+2.77085000E-04

0,1668002775.019818,+2.79417000E-04

0,1668002775.5418127,+2.77814000E-04

0,1668002776.0618076,+2.78511000E-04

0,1668002776.5938022,+2.79375000E-04

0,1668002777.1137972,+2.79344000E-04

0,1668002777.6357918,+2.78782000E-04

0,1668002778.1657867,+2.79531000E-04

0,1668002778.6877813,+2.81915000E-04

0,1668002779.217776,+2.81613000E-04

0,1668002779.739771,+2.82216000E-04

0,1668002780.2637658,+2.84486000E-04

0,1668002780.7857604,+2.86016000E-04

0,1668002781.3067553,+2.85641000E-04

0,1668002781.83775,+2.84610000E-04

0,1668002782.3597448,+2.87494000E-04

0,1668002782.8897395,+2.87171000E-04

0,1668002783.4117343,+2.89044000E-04

0,1668002783.932729,+2.88181000E-04

0,1668002784.4647238,+2.87983000E-04

0,1668002784.9847186,+2.88711000E-04

0,1668002785.5167131,+2.89534000E-04

0,1668002786.036708,+2.89679000E-04

0,1668002786.558703,+2.91001000E-04

0,1668002787.0886977,+2.91709000E-04

0,1668002787.6116924,+2.91043000E-04

0,1668002788.1316874,+2.92448000E-04

0,1668002788.663682,+2.96278000E-04

0,1668002789.183677,+2.93999000E-04

0,1668002789.7056718,+2.95456000E-04

0,1668002790.2356665,+2.94488000E-04

0,1668002790.757661,+2.95581000E-04

0,1668002791.2876558,+2.95727000E-04

0,1668002791.8096507,+2.95560000E-04

0,1668002792.3306456,+2.97038000E-04

0,1668002792.8626401,+2.95290000E-04

0,1668002793.3856354,+2.97059000E-04

0,1668002793.91563,+2.96330000E-04

0,1668002794.4386249,+2.99869000E-04

0,1668002794.9586196,+2.97788000E-04

0,1668002795.4906142,+3.00317000E-04

0,1668002796.0106091,+2.99505000E-04

0,1668002796.532604,+2.99474000E-04

0,1668002797.0625987,+3.03429000E-04

0,1668002797.5845933,+3.03086000E-04

0,1668002798.1145883,+3.02815000E-04

0,1668002798.6365829,+3.02347000E-04

0,1668002799.1565778,+3.06395000E-04

0,1668002799.6885724,+3.06552000E-04

0,1668002800.2085674,+3.04959000E-04

0,1668002800.730562,+3.05708000E-04

0,1668002801.2605567,+3.08664000E-04

0,1668002801.7825515,+3.09820000E-04

0,1668002802.3065464,+3.08238000E-04

0,1668002802.8285413,+3.09029000E-04

0,1668002803.355536,+3.11745000E-04

0,1668002803.8875308,+3.12547000E-04

0,1668002804.4095254,+3.12380000E-04

0,1668002804.9295204,+3.12703000E-04

0,1668002805.461515,+3.16658000E-04

0,1668002805.98151,+3.17428000E-04

0,1668002806.5035048,+3.17751000E-04

0,1668002807.0334995,+3.19687000E-04

0,1668002807.555494,+3.20770000E-04

0,1668002808.0854888,+3.22955000E-04

0,1668002808.6014838,+3.23340000E-04

0,1668002809.1314785,+3.25079000E-04

0,1668002809.6534734,+3.24631000E-04

0,1668002810.183468,+3.25287000E-04

0,1668002810.7054627,+3.23663000E-04

0,1668002811.2164578,+3.24038000E-04

0,1668002811.7544525,+3.25339000E-04

0,1668002812.2744474,+3.26869000E-04

0,1668002812.806442,+3.25349000E-04

0,1668002813.332437,+3.26640000E-04

0,1668002813.8544316,+3.26369000E-04

0,1668002814.3814263,+3.29325000E-04

0,1668002814.9034212,+3.30179000E-04

0,1668002815.414416,+3.30231000E-04

0,1668002815.9554107,+3.31334000E-04

0,1668002816.4774058,+3.32042000E-04

0,1668002817.007403,+3.30783000E-04

0,1668002817.529403,+3.28909000E-04

0,1668002818.059403,+3.32385000E-04

0,1668002818.5814028,+3.35144000E-04

0,1668002819.101403,+3.34707000E-04

0,1668002819.6334028,+3.33281000E-04

0,1668002820.1534028,+3.36767000E-04

0,1668002820.6854029,+3.33530000E-04

0,1668002821.2054029,+3.35602000E-04

0,1668002821.737403,+3.35956000E-04

0,1668002822.257403,+3.37559000E-04

0,1668002822.779403,+3.36257000E-04

0,1668002823.309403,+3.36830000E-04

0,1668002823.8384027,+3.38214000E-04

0,1668002824.3584027,+3.38069000E-04

0,1668002824.884403,+3.39859000E-04

0,1668002825.4144027,+3.40900000E-04

0,1668002825.936403,+3.41753000E-04

0,1668002826.447403,+3.40015000E-04

0,1668002826.9884028,+3.42409000E-04

0,1668002827.510403,+3.43377000E-04

0,1668002828.040403,+3.44897000E-04

0,1668002828.5624027,+3.43772000E-04

0,1668002829.092403,+3.45750000E-04

0,1668002829.6144028,+3.45521000E-04

0,1668002830.1344028,+3.45802000E-04

0,1668002830.6664028,+3.46000000E-04

0,1668002831.1864028,+3.47384000E-04

0,1668002831.7184029,+3.50382000E-04

0,1668002832.2384028,+3.49143000E-04

0,1668002832.770403,+3.49736000E-04

0,1668002833.291403,+3.49768000E-04

0,1668002833.813403,+3.51225000E-04

0,1668002834.343403,+3.50673000E-04

0,1668002834.865403,+3.51194000E-04

0,1668002835.395403,+3.50923000E-04

0,1668002835.917403,+3.52266000E-04

0,1668002836.447403,+3.52786000E-04

0,1668002836.9694028,+3.52932000E-04

0,1668002837.491403,+3.52672000E-04

0,1668002838.0214028,+3.55159000E-04

0,1668002838.543403,+3.56460000E-04

0,1668002839.063403,+3.58376000E-04

0,1668002839.595403,+3.57012000E-04

0,1668002840.115403,+3.58126000E-04

0,1668002840.647403,+3.57054000E-04

0,1668002841.167403,+3.57439000E-04

0,1668002841.6894028,+3.57605000E-04

0,1668002842.219403,+3.59094000E-04

0,1668002842.7414029,+3.58448000E-04

0,1668002843.271403,+3.59396000E-04

0,1668002843.793403,+3.62019000E-04

0,1668002844.313403,+3.61758000E-04

0,1668002844.845403,+3.63455000E-04

0,1668002845.365403,+3.64860000E-04

0,1668002845.888403,+3.64818000E-04

0,1668002846.418403,+3.64183000E-04

0,1668002846.940403,+3.62133000E-04

0,1668002847.4704027,+3.64090000E-04

0,1668002847.992403,+3.65214000E-04

0,1668002848.5144029,+3.63923000E-04

0,1668002849.0444028,+3.64589000E-04

0,1668002849.566403,+3.64995000E-04

0,1668002850.086403,+3.62393000E-04

0,1668002850.6184027,+3.65485000E-04

0,1668002851.1384027,+3.65870000E-04

0,1668002851.660403,+3.67618000E-04

0,1668002852.1904027,+3.72979000E-04

0,1668002852.712403,+3.72781000E-04

0,1668002853.2424028,+3.73551000E-04

0,1668002853.7644029,+3.70283000E-04

0,1668002854.2854028,+3.74155000E-04

0,1668002854.8174028,+3.76434000E-04

0,1668002855.3374028,+3.75373000E-04

0,1668002855.863403,+3.75654000E-04

0,1668002856.3934028,+3.74821000E-04

0,1668002856.915403,+3.75997000E-04

0,1668002857.435403,+3.76590000E-04

0,1668002857.967403,+3.78287000E-04

0,1668002858.487403,+3.78454000E-04

0,1668002859.019403,+3.81389000E-04

0,1668002859.5414028,+3.78370000E-04

0,1668002860.063403,+3.82357000E-04

0,1668002860.585403,+3.80525000E-04

0,1668002861.115403,+3.82731000E-04

0,1668002861.6374028,+3.83741000E-04

0,1668002862.167403,+3.84501000E-04

0,1668002862.6894028,+3.84688000E-04

0,1668002863.2094028,+3.85948000E-04

0,1668002863.7414029,+3.82284000E-04

0,1668002864.2614028,+3.85188000E-04

0,1668002864.783403,+3.85812000E-04

0,1668002865.313403,+3.87551000E-04

0,1668002865.835403,+3.86770000E-04

0,1668002866.3664029,+3.89289000E-04

0,1668002866.888403,+3.90132000E-04

0,1668002867.408403,+3.90361000E-04

0,1668002867.940403,+3.92505000E-04

0,1668002868.460403,+3.92339000E-04

0,1668002868.9824028,+3.92005000E-04

0,1668002869.512403,+3.92359000E-04

0,1668002870.0344028,+3.94347000E-04

0,1668002870.546403,+3.95794000E-04

0,1668002871.086403,+3.96034000E-04

0,1668002871.608403,+3.99708000E-04

0,1668002872.1384027,+3.96346000E-04

0,1668002872.660403,+3.96523000E-04

0,1668002873.180403,+3.96773000E-04

0,1668002873.712403,+3.98126000E-04

0,1668002874.232403,+3.99552000E-04

0,1668002874.7614028,+3.99510000E-04

0,1668002875.2814028,+4.03444000E-04

0,1668002875.803403,+4.02643000E-04

0,1668002876.3334029,+4.02757000E-04

0,1668002876.855403,+4.03413000E-04

0,1668002877.385403,+4.02404000E-04

0,1668002877.907403,+4.04360000E-04

0,1668002878.431403,+4.04912000E-04

0,1668002878.959403,+4.05807000E-04

0,1668002879.479403,+4.06827000E-04

0,1668002880.011403,+4.07972000E-04

0,1668002880.531403,+4.08284000E-04

0,1668002881.053403,+4.05994000E-04

0,1668002881.5744028,+4.08128000E-04

0,1668002882.105403,+4.09846000E-04

0,1668002882.6374028,+4.09013000E-04

0,1668002883.157403,+4.10730000E-04

0,1668002883.6894028,+4.10376000E-04

0,1668002884.2094028,+4.11584000E-04

0,1668002884.739403,+4.12822000E-04

0,1668002885.259403,+4.12677000E-04

0,1668002885.791403,+4.13978000E-04

0,1668002886.315403,+4.14176000E-04

0,1668002886.835403,+4.13509000E-04

0,1668002887.365403,+4.14321000E-04

0,1668002887.887403,+4.12479000E-04

0,1668002888.417403,+4.15935000E-04

0,1668002888.939403,+4.19744000E-04

0,1668002889.4694028,+4.18495000E-04

0,1668002889.991403,+4.18495000E-04

0,1668002890.511403,+4.18193000E-04

0,1668002891.043403,+4.20556000E-04

0,1668002891.563403,+4.24813000E-04

0,1668002892.095403,+4.20337000E-04

0,1668002892.6174028,+4.20858000E-04

0,1668002893.147403,+4.21014000E-04

0,1668002893.6694028,+4.20181000E-04

0,1668002894.1894028,+4.20462000E-04

0,1668002894.721403,+4.26312000E-04

0,1668002895.2464027,+4.24178000E-04

0,1668002895.768403,+4.23273000E-04

0,1668002896.292403,+4.25219000E-04

0,1668002896.824403,+4.23450000E-04

0,1668002897.344403,+4.23772000E-04

0,1668002897.8764029,+4.26478000E-04

0,1668002898.3964028,+4.26874000E-04

0,1668002898.918403,+4.27800000E-04

0,1668002899.448403,+4.28727000E-04

0,1668002899.9704027,+4.29091000E-04

0,1668002900.500403,+4.28571000E-04

0,1668002901.0224028,+4.29695000E-04

0,1668002901.546403,+4.32859000E-04

0,1668002902.068403,+4.31641000E-04

0,1668002902.5984027,+4.34691000E-04

0,1668002903.120403,+4.31818000E-04

0,1668002903.6524029,+4.34618000E-04

0,1668002904.1724029,+4.32307000E-04

0,1668002904.694403,+4.34576000E-04

0,1668002905.224403,+4.32619000E-04

0,1668002905.7464027,+4.34909000E-04

0,1668002906.276403,+4.34066000E-04

0,1668002906.7984028,+4.37366000E-04

0,1668002907.319403,+4.36106000E-04

0,1668002907.851403,+4.37574000E-04

0,1668002908.371403,+4.39146000E-04

0,1668002908.8934028,+4.38563000E-04

0,1668002909.423403,+4.39874000E-04

0,1668002909.9454029,+4.39458000E-04

0,1668002910.4654028,+4.40426000E-04

0,1668002910.997403,+4.41664000E-04

0,1668002911.517403,+4.41644000E-04

0,1668002912.039403,+4.40603000E-04

0,1668002912.569403,+4.41914000E-04

0,1668002913.091403,+4.44350000E-04

0,1668002913.621403,+4.44215000E-04

0,1668002914.143403,+4.47816000E-04

0,1668002914.6544027,+4.45765000E-04

0,1668002915.195403,+4.44787000E-04

0,1668002915.7084029,+4.48274000E-04

0,1668002916.239403,+4.49169000E-04

0,1668002916.771403,+4.46869000E-04

0,1668002917.291403,+4.49440000E-04

0,1668002917.813403,+4.50543000E-04

0,1668002918.343403,+4.53208000E-04

0,1668002918.865403,+4.51469000E-04

0,1668002919.395403,+4.50439000E-04

0,1668002919.917403,+4.53770000E-04

0,1668002920.447403,+4.52198000E-04

0,1668002920.9694028,+4.54394000E-04

0,1668002921.4894028,+4.56903000E-04

0,1668002922.0214028,+4.55143000E-04

0,1668002922.5414028,+4.57485000E-04

0,1668002923.063403,+4.56434000E-04

0,1668002923.5974028,+4.55654000E-04

0,1668002924.1194031,+4.59068000E-04

0,1668002924.639403,+4.59713000E-04

0,1668002925.171403,+4.57579000E-04

0,1668002925.6824028,+4.58839000E-04

0,1668002926.213403,+4.59505000E-04

0,1668002926.7454028,+4.60181000E-04

0,1668002927.2654028,+4.61847000E-04

0,1668002927.788403,+4.62669000E-04

0,1668002928.3184028,+4.59973000E-04

0,1668002928.8404028,+4.61076000E-04

0,1668002929.364403,+4.63137000E-04

0,1668002929.8864028,+4.62284000E-04

0,1668002930.416403,+4.64678000E-04

0,1668002930.938403,+4.62763000E-04

0,1668002931.463403,+4.66510000E-04

0,1668002931.9854028,+4.65583000E-04

0,1668002932.517403,+4.65843000E-04

0,1668002933.039403,+4.68269000E-04

0,1668002933.559403,+4.66197000E-04

0,1668002934.091403,+4.68092000E-04

0,1668002934.611403,+4.67634000E-04

0,1668002935.1334028,+4.69913000E-04

0,1668002935.663403,+4.71037000E-04

0,1668002936.183403,+4.72266000E-04

0,1668002936.715403,+4.73744000E-04

0,1668002937.237403,+4.71766000E-04

0,1668002937.759403,+4.73296000E-04

0,1668002938.289403,+4.73077000E-04

0,1668002938.811403,+4.74618000E-04

0,1668002939.331403,+4.76981000E-04

0,1668002939.863403,+4.75534000E-04

0,1668002940.383403,+4.74493000E-04

0,1668002940.905403,+4.76273000E-04

0,1668002941.435403,+4.77064000E-04

0,1668002941.957403,+4.77615000E-04

0,1668002942.487403,+4.79104000E-04

0,1668002943.009403,+4.78864000E-04

0,1668002943.539403,+4.78178000E-04

0,1668002944.0614028,+4.79208000E-04

0,1668002944.5814028,+4.81644000E-04

0,1668002945.1134028,+4.79572000E-04

0,1668002945.6334028,+4.79166000E-04

0,1668002946.165403,+4.80665000E-04

0,1668002946.6854029,+4.82882000E-04

0,1668002947.217403,+4.80811000E-04

0,1668002947.7414029,+4.82882000E-04

0,1668002948.268403,+4.82601000E-04

0,1668002948.790403,+4.84100000E-04

0,1668002949.3204029,+4.86869000E-04

0,1668002949.842403,+4.88482000E-04

0,1668002950.362403,+4.90543000E-04

0,1668002950.8944027,+4.93051000E-04

0,1668002951.4144027,+4.94977000E-04

0,1668002951.9464028,+4.92822000E-04

0,1668002952.4664028,+4.93634000E-04

0,1668002952.9984028,+4.93478000E-04

0,1668002953.5184028,+4.92937000E-04

0,1668002954.048403,+4.94644000E-04

0,1668002954.572403,+4.93832000E-04

0,1668002955.096403,+4.94061000E-04

0,1668002955.6264029,+4.93998000E-04

0,1668002956.147403,+4.93842000E-04

0,1668002956.677403,+4.94238000E-04

0,1668002957.197403,+4.94300000E-04

0,1668002957.727403,+4.98672000E-04

0,1668002958.247403,+4.97517000E-04

0,1668002958.7774029,+4.98401000E-04

0,1668002959.2974029,+4.97954000E-04

0,1668002959.827403,+4.99713000E-04

0,1668002960.347403,+4.97787000E-04

0,1668002960.8774028,+5.00098000E-04

0,1668002961.3974028,+4.98630000E-04

0,1668002961.927403,+5.02367000E-04

0,1668002962.447403,+5.00212000E-04

0,1668002962.977403,+5.01649000E-04

0,1668002963.507403,+5.03377000E-04

0,1668002964.027403,+5.02242000E-04

0,1668002964.5574028,+5.04220000E-04

0,1668002965.0774028,+5.05833000E-04

0,1668002965.607403,+5.05656000E-04

0,1668002966.127403,+5.04875000E-04

0,1668002966.657403,+5.05823000E-04

0,1668002967.177403,+5.09237000E-04

0,1668002967.707403,+5.08425000E-04

0,1668002968.2284029,+5.08612000E-04

0,1668002968.750403,+5.08102000E-04

0,1668002969.280403,+5.07623000E-04

0,1668002969.8004029,+5.12265000E-04

0,1668002970.3304029,+5.12921000E-04

0,1668002970.8504028,+5.12775000E-04

0,1668002971.380403,+5.13671000E-04

0,1668002971.900403,+5.14045000E-04

0,1668002972.4304028,+5.16627000E-04

0,1668002972.9504027,+5.16335000E-04

0,1668002973.4704027,+5.18802000E-04

0,1668002974.000403,+5.19655000E-04

0,1668002974.520403,+5.21633000E-04

0,1668002975.0504029,+5.22049000E-04

0,1668002975.5704029,+5.18698000E-04

0,1668002976.1004028,+5.22143000E-04

0,1668002976.621403,+5.20957000E-04

0,1668002977.151403,+5.21279000E-04

0,1668002977.671403,+5.22466000E-04

0,1668002978.201403,+5.21186000E-04

0,1668002978.721403,+5.22185000E-04

0,1668002979.251403,+5.24225000E-04

0,1668002979.771403,+5.23101000E-04

0,1668002980.3014028,+5.28992000E-04

0,1668002980.8214028,+5.26421000E-04

0,1668002981.351403,+5.25682000E-04

0,1668002981.871403,+5.26858000E-04

0,1668002982.401403,+5.28034000E-04

0,1668002982.921403,+5.27909000E-04

0,1668002983.451403,+5.28919000E-04

0,1668002983.9714031,+5.29492000E-04

0,1668002984.5014029,+5.27462000E-04

0,1668002985.0224028,+5.30897000E-04

0,1668002985.552403,+5.30626000E-04

0,1668002986.072403,+5.30335000E-04

0,1668002986.602403,+5.32864000E-04

0,1668002987.122403,+5.32094000E-04

0,1668002987.642403,+5.29596000E-04

0,1668002988.1724029,+5.33207000E-04

0,1668002988.6934028,+5.36319000E-04

0,1668002989.223403,+5.34592000E-04

0,1668002989.743403,+5.35716000E-04

0,1668002990.273403,+5.35445000E-04

0,1668002990.793403,+5.33332000E-04

0,1668002991.316403,+5.36923000E-04

0,1668002991.846403,+5.37881000E-04

0,1668002992.3664029,+5.39838000E-04

0,1668002992.8964028,+5.40004000E-04

0,1668002993.416403,+5.39879000E-04

0,1668002993.9464028,+5.40348000E-04

0,1668002994.4664028,+5.40785000E-04

0,1668002994.996403,+5.41336000E-04

0,1668002995.516403,+5.46124000E-04

0,1668002996.046403,+5.44136000E-04

0,1668002996.566403,+5.45156000E-04

0,1668002997.096403,+5.45063000E-04

0,1668002997.6164029,+5.45437000E-04

0,1668002998.1464028,+5.47623000E-04

0,1668002998.6664028,+5.47228000E-04

0,1668002999.196403,+5.48227000E-04

0,1668002999.716403,+5.48518000E-04

0,1668003000.236403,+5.50361000E-04

0,1668003000.7664027,+5.48914000E-04

0,1668003001.2864027,+5.50007000E-04

0,1668003001.816403,+5.49799000E-04

0,1668003002.346403,+5.51391000E-04

0,1668003002.8664029,+5.50059000E-04

0,1668003003.3964028,+5.50943000E-04

0,1668003003.916403,+5.51495000E-04

0,1668003004.4464028,+5.53296000E-04

0,1668003004.9684029,+5.51745000E-04

0,1668003005.4984028,+5.53806000E-04

0,1668003006.0184028,+5.54576000E-04

0,1668003006.548403,+5.53140000E-04

0,1668003007.068403,+5.53712000E-04

0,1668003007.5934029,+5.54066000E-04

0,1668003008.123403,+5.52484000E-04

0,1668003008.643403,+5.53785000E-04

0,1668003009.1734028,+5.53223000E-04

0,1668003009.6934028,+5.55034000E-04

0,1668003010.223403,+5.55221000E-04

0,1668003010.743403,+5.52578000E-04

0,1668003011.273403,+5.54826000E-04

0,1668003011.803403,+5.57751000E-04

0,1668003012.3234031,+5.58188000E-04

0,1668003012.8534029,+5.60186000E-04

0,1668003013.3734028,+5.61144000E-04

0,1668003013.903403,+5.60759000E-04

0,1668003014.423403,+5.62185000E-04

0,1668003014.953403,+5.62892000E-04

0,1668003015.473403,+5.64069000E-04

0,1668003016.003403,+5.66390000E-04

0,1668003016.527403,+5.63652000E-04

0,1668003017.0584028,+5.68065000E-04

0,1668003017.5784028,+5.68409000E-04

0,1668003018.108403,+5.67951000E-04

0,1668003018.628403,+5.71646000E-04

0,1668003019.158403,+5.71271000E-04

0,1668003019.678403,+5.74144000E-04

0,1668003020.2084029,+5.71750000E-04

0,1668003020.7284029,+5.72604000E-04

0,1668003021.2584028,+5.71896000E-04

0,1668003021.7784028,+5.67514000E-04

0,1668003022.307403,+5.72198000E-04

0,1668003022.8374028,+5.73925000E-04

0,1668003023.3574028,+5.73738000E-04

0,1668003023.887403,+5.72728000E-04

0,1668003024.407403,+5.74206000E-04

0,1668003024.937403,+5.74789000E-04

0,1668003025.457403,+5.74206000E-04

0,1668003025.987403,+5.73082000E-04

0,1668003026.507403,+5.75851000E-04

0,1668003027.0374029,+5.74779000E-04

0,1668003027.5574028,+5.75508000E-04

0,1668003028.087403,+5.79098000E-04

0,1668003028.607403,+5.79661000E-04

0,1668003029.1374028,+5.80805000E-04

0,1668003029.657403,+5.80119000E-04

0,1668003030.178403,+5.81118000E-04

0,1668003030.7084029,+5.82669000E-04

0,1668003031.2284029,+5.84115000E-04

0,1668003031.7584028,+5.83179000E-04

0,1668003032.2784028,+5.85958000E-04

0,1668003032.808403,+5.85135000E-04

0,1668003033.328403,+5.86863000E-04

0,1668003033.8584027,+5.84115000E-04

0,1668003034.3784027,+5.87071000E-04

0,1668003034.908403,+5.84709000E-04

0,1668003035.428403,+5.80670000E-04

0,1668003035.9524028,+5.87196000E-04

0,1668003036.4824028,+5.89111000E-04

0,1668003037.0024028,+5.88654000E-04

0,1668003037.533403,+5.90184000E-04

0,1668003038.053403,+5.92442000E-04

0,1668003038.583403,+5.91152000E-04

0,1668003039.103403,+5.91807000E-04

0,1668003039.6334028,+5.91849000E-04

