i,t_v,tensión(V)
0,1668008128.4148653,+9.68835000E-04

0,1668008128.934855,+9.69189000E-04

0,1668008129.466844,+9.69272000E-04

0,1668008129.9868338,+9.69147000E-04

0,1668008130.5168233,+9.69293000E-04

0,1668008131.0468128,+9.68939000E-04

0,1668008131.5668023,+9.69282000E-04

0,1668008132.0967915,+9.69241000E-04

0,1668008132.6207814,+9.68949000E-04

0,1668008133.1407712,+9.69158000E-04

0,1668008133.6707604,+9.68877000E-04

0,1668008134.19075,+9.68908000E-04

0,1668008134.7237394,+9.68804000E-04

0,1668008135.2437289,+9.68897000E-04

0,1668008135.7737186,+9.68981000E-04

0,1668008136.293708,+9.68668000E-04

0,1668008136.8246973,+9.68700000E-04

0,1668008137.344687,+9.68731000E-04

0,1668008137.8746765,+9.68460000E-04

0,1668008138.394666,+9.68533000E-04

0,1668008138.9246554,+9.68221000E-04

0,1668008139.4446452,+9.67971000E-04

0,1668008139.9746344,+9.68356000E-04

0,1668008140.494624,+9.67784000E-04

0,1668008141.0246134,+9.67846000E-04

0,1668008141.5446029,+9.67534000E-04

0,1668008142.0745926,+9.67471000E-04

0,1668008142.594582,+9.67399000E-04

0,1668008143.1255713,+9.67170000E-04

0,1668008143.645561,+9.67117000E-04

0,1668008144.1755505,+9.66753000E-04

0,1668008144.70554,+9.67284000E-04

0,1668008145.2255294,+9.66649000E-04

0,1668008145.7555187,+9.66587000E-04

0,1668008146.2755084,+9.66764000E-04

0,1668008146.805498,+9.66712000E-04

0,1668008147.3254874,+9.66295000E-04

0,1668008147.8554766,+9.66451000E-04

0,1668008148.3754666,+9.66483000E-04

0,1668008148.9054558,+9.66722000E-04

0,1668008149.4254453,+9.66378000E-04

0,1668008149.9554348,+9.66472000E-04

0,1668008150.4754245,+9.66555000E-04

0,1668008151.0054138,+9.66368000E-04

0,1668008151.522404,+9.66680000E-04

0,1668008152.0523932,+9.66503000E-04

0,1668008152.5723827,+9.66451000E-04

0,1668008153.1023722,+9.66410000E-04

0,1668008153.622362,+9.66399000E-04

0,1668008154.1523511,+9.66441000E-04

0,1668008154.6723406,+9.66493000E-04

0,1668008155.20233,+9.66316000E-04

0,1668008155.7223198,+9.66347000E-04

0,1668008156.2523093,+9.66691000E-04

0,1668008156.7822986,+9.66555000E-04

0,1668008157.3062885,+9.66503000E-04

0,1668008157.8152783,+9.66462000E-04

0,1668008158.350268,+9.66441000E-04

0,1668008158.8802574,+9.66535000E-04

0,1668008159.4002469,+9.66888000E-04

0,1668008159.930236,+9.66639000E-04

0,1668008160.4602256,+9.66316000E-04

0,1668008160.9802153,+9.66108000E-04

0,1668008161.5102046,+9.66202000E-04

0,1668008162.0301943,+9.66368000E-04

0,1668008162.5601835,+9.66378000E-04

0,1668008163.0811732,+9.66097000E-04

0,1668008163.6111627,+9.66306000E-04

0,1668008164.141152,+9.66097000E-04

0,1668008164.6611414,+9.66347000E-04

0,1668008165.1911309,+9.66233000E-04

0,1668008165.7111206,+9.66097000E-04

0,1668008166.24111,+9.65868000E-04

0,1668008166.7610996,+9.65806000E-04

0,1668008167.2910888,+9.65868000E-04

0,1668008167.8210785,+9.65868000E-04

0,1668008168.345068,+9.65879000E-04

0,1668008168.8670576,+9.65764000E-04

0,1668008169.397047,+9.65764000E-04

0,1668008169.9170365,+9.65837000E-04

0,1668008170.447026,+9.65650000E-04

0,1668008170.9770153,+9.65619000E-04

0,1668008171.497005,+9.65733000E-04

0,1668008172.0269945,+9.65629000E-04

0,1668008172.546984,+9.65598000E-04

0,1668008173.0769732,+9.65556000E-04

0,1668008173.5969632,+9.65442000E-04

0,1668008174.1269524,+9.65244000E-04

0,1668008174.656942,+9.65161000E-04

0,1668008175.1769314,+9.65431000E-04

0,1668008175.7069206,+9.65400000E-04

0,1668008176.2269104,+9.65025000E-04

0,1668008176.7568998,+9.64869000E-04

0,1668008177.2768893,+9.64828000E-04

0,1668008177.8068788,+9.64900000E-04

0,1668008178.3278685,+9.64786000E-04

0,1668008178.8578577,+9.64515000E-04

0,1668008179.3778472,+9.64422000E-04

0,1668008179.907837,+9.64224000E-04

0,1668008180.4278264,+9.64120000E-04

0,1668008180.957816,+9.64089000E-04

0,1668008181.4778054,+9.64016000E-04

0,1668008181.998795,+9.63651000E-04

0,1668008182.5297847,+9.63527000E-04

0,1668008183.059774,+9.63808000E-04

0,1668008183.5807636,+9.63308000E-04

0,1668008184.1047535,+9.63308000E-04

0,1668008184.6347427,+9.63287000E-04

0,1668008185.1547322,+9.62808000E-04

0,1668008185.684722,+9.63058000E-04

0,1668008186.2047114,+9.62715000E-04

0,1668008186.734701,+9.62975000E-04

0,1668008187.2546904,+9.62683000E-04

0,1668008187.7846797,+9.62975000E-04

0,1668008188.3046694,+9.62527000E-04

0,1668008188.8346589,+9.62579000E-04

0,1668008189.3546484,+9.62954000E-04

0,1668008189.8846376,+9.62590000E-04

0,1668008190.4046276,+9.62548000E-04

0,1668008190.9346168,+9.62652000E-04

0,1668008191.4546063,+9.62350000E-04

0,1668008191.9845958,+9.62267000E-04

0,1668008192.5045855,+9.62225000E-04

0,1668008193.0345747,+9.62496000E-04

0,1668008193.5545642,+9.62402000E-04

0,1668008194.0845537,+9.62434000E-04

0,1668008194.6045434,+9.62559000E-04

0,1668008195.134533,+9.62382000E-04

0,1668008195.6545224,+9.62517000E-04

0,1668008196.1845117,+9.62392000E-04

0,1668008196.7045014,+9.62392000E-04

0,1668008197.2344909,+9.62246000E-04

0,1668008197.7544804,+9.62402000E-04

0,1668008198.2854698,+9.62507000E-04

0,1668008198.8054595,+9.62340000E-04

0,1668008199.3354487,+9.62673000E-04

0,1668008199.8654382,+9.62621000E-04

0,1668008200.3854277,+9.62402000E-04

0,1668008200.9154172,+9.62049000E-04

0,1668008201.435407,+9.62028000E-04

0,1668008201.9643962,+9.62028000E-04

0,1668008202.494386,+9.62319000E-04

0,1668008203.0143754,+9.62101000E-04

0,1668008203.5443647,+9.62111000E-04

0,1668008204.0653546,+9.61944000E-04

0,1668008204.5953438,+9.61892000E-04

0,1668008205.1153333,+9.62350000E-04

0,1668008205.6453228,+9.62184000E-04

0,1668008206.175312,+9.62361000E-04

0,1668008206.6953018,+9.62194000E-04

0,1668008207.2252913,+9.62423000E-04

0,1668008207.7452807,+9.62330000E-04

0,1668008208.2752702,+9.62340000E-04

0,1668008208.79926,+9.62371000E-04

0,1668008209.3292494,+9.62059000E-04

0,1668008209.8492389,+9.62288000E-04

0,1668008210.3762288,+9.62402000E-04

0,1668008210.9062183,+9.62434000E-04

0,1668008211.433208,+9.62246000E-04

0,1668008211.9531975,+9.62371000E-04

0,1668008212.483187,+9.62413000E-04

0,1668008213.0031767,+9.62225000E-04

0,1668008213.5331662,+9.62288000E-04

0,1668008214.0541556,+9.62454000E-04

0,1668008214.5841448,+9.62298000E-04

0,1668008215.1141346,+9.62402000E-04

0,1668008215.634124,+9.62225000E-04

0,1668008216.1641135,+9.62080000E-04

0,1668008216.684103,+9.62288000E-04

0,1668008217.2140923,+9.62361000E-04

0,1668008217.734082,+9.62371000E-04

0,1668008218.2640715,+9.62132000E-04

0,1668008218.784061,+9.61861000E-04

0,1668008219.3130512,+9.61799000E-04

0,1668008219.833041,+9.61237000E-04

0,1668008220.3630302,+9.61653000E-04

0,1668008220.8830197,+9.61726000E-04

0,1668008221.4130092,+9.61372000E-04

0,1668008221.932999,+9.61393000E-04

0,1668008222.4629884,+9.61205000E-04

0,1668008222.9829779,+9.60904000E-04

0,1668008223.512967,+9.60862000E-04

0,1668008224.0329568,+9.60643000E-04

0,1668008224.5639462,+9.60539000E-04

0,1668008225.0939357,+9.60571000E-04

0,1668008225.6179254,+9.60539000E-04

0,1668008226.137915,+9.59655000E-04

0,1668008226.6679046,+9.60123000E-04

0,1668008227.187894,+9.60342000E-04

0,1668008227.7178833,+9.60185000E-04

0,1668008228.2378728,+9.60154000E-04

0,1668008228.7678623,+9.60269000E-04

0,1668008229.287852,+9.59894000E-04

0,1668008229.8178413,+9.60237000E-04

0,1668008230.337831,+9.60383000E-04

0,1668008230.8538263,+9.60425000E-04

0,1668008231.3788254,+9.60206000E-04

0,1668008231.9158192,+9.60737000E-04

0,1668008232.437809,+9.60695000E-04

0,1668008232.9677982,+9.60550000E-04

0,1668008233.4877877,+9.60727000E-04

0,1668008234.0177772,+9.60289000E-04

0,1668008234.537767,+9.60352000E-04

0,1668008235.0677562,+9.60706000E-04

0,1668008235.5917459,+9.60904000E-04

0,1668008236.121735,+9.60602000E-04

0,1668008236.6417248,+9.60133000E-04

0,1668008237.1717143,+9.59707000E-04

0,1668008237.6917038,+9.60518000E-04

0,1668008238.2217035,+9.60539000E-04

0,1668008238.7417035,+9.60487000E-04

0,1668008239.2627034,+9.60227000E-04

0,1668008239.7927034,+9.60061000E-04

0,1668008240.3227034,+9.58874000E-04

0,1668008240.8427033,+9.60071000E-04

0,1668008241.3727036,+9.57896000E-04

0,1668008241.9027033,+9.57948000E-04

0,1668008242.4227033,+9.58614000E-04

0,1668008242.9527035,+9.57823000E-04

0,1668008243.4727035,+9.58218000E-04

0,1668008244.0027034,+9.59321000E-04

0,1668008244.5227034,+9.58354000E-04

0,1668008245.0577035,+9.60019000E-04

0,1668008245.5777035,+9.59176000E-04

0,1668008246.1077032,+9.59988000E-04

0,1668008246.6277032,+9.60841000E-04

0,1668008247.1547034,+9.60373000E-04

0,1668008247.6817033,+9.61112000E-04

0,1668008248.2057035,+9.61414000E-04

0,1668008248.7357032,+9.61778000E-04

0,1668008249.2557032,+9.60196000E-04

0,1668008249.7857034,+9.61788000E-04

0,1668008250.3157034,+9.61944000E-04

0,1668008250.8357034,+9.61768000E-04

0,1668008251.3657033,+9.61663000E-04

0,1668008251.8857033,+9.61393000E-04

0,1668008252.4157033,+9.60706000E-04

0,1668008252.9457035,+9.72218000E-04

0,1668008253.4697034,+9.69803000E-04

0,1668008253.9897034,+9.65587000E-04

0,1668008254.5197034,+9.61486000E-04

0,1668008255.0397034,+9.61591000E-04

0,1668008255.5697033,+9.59280000E-04

0,1668008256.0897033,+9.56865000E-04

0,1668008256.6197033,+9.56709000E-04

0,1668008257.1397033,+9.55314000E-04

0,1668008257.6697035,+9.55335000E-04

0,1668008258.1997032,+9.54398000E-04

0,1668008258.7197032,+9.56959000E-04

0,1668008259.2497034,+9.54055000E-04

0,1668008259.7697034,+9.54450000E-04

0,1668008260.3007035,+9.54606000E-04

0,1668008260.8207035,+9.54658000E-04

0,1668008261.3507035,+9.55252000E-04

0,1668008261.8707035,+9.55710000E-04

0,1668008262.4007034,+9.56022000E-04

0,1668008262.9207034,+9.56459000E-04

0,1668008263.4507034,+9.57250000E-04

0,1668008263.9707034,+9.57344000E-04

0,1668008264.5007036,+9.57667000E-04

0,1668008265.0217035,+9.57406000E-04

0,1668008265.5517032,+9.58156000E-04

0,1668008266.0717032,+9.58104000E-04

0,1668008266.6017034,+9.58468000E-04

0,1668008267.1217034,+9.58666000E-04

0,1668008267.6517034,+9.58489000E-04

0,1668008268.1717033,+9.58572000E-04

0,1668008268.7017033,+9.58697000E-04

0,1668008269.2277033,+9.58520000E-04

0,1668008269.7477033,+9.58624000E-04

0,1668008270.2777035,+9.58614000E-04

0,1668008270.7977035,+9.58520000E-04

0,1668008271.3237033,+9.58322000E-04

0,1668008271.8537035,+9.58458000E-04

0,1668008272.3737035,+9.58843000E-04

0,1668008272.9037032,+9.59082000E-04

0,1668008273.4237032,+9.59332000E-04

0,1668008273.9537034,+9.59717000E-04

0,1668008274.4737034,+9.60019000E-04

0,1668008275.0037034,+9.60321000E-04

0,1668008275.5237033,+9.60831000E-04

0,1668008276.0537033,+9.61143000E-04

0,1668008276.5737035,+9.60966000E-04

0,1668008277.1037033,+9.61424000E-04

0,1668008277.6237032,+9.61205000E-04

0,1668008278.1397033,+9.60862000E-04

0,1668008278.6777034,+9.59852000E-04

0,1668008279.2077034,+9.60560000E-04

0,1668008279.7277033,+9.61830000E-04

0,1668008280.2577035,+9.59072000E-04

0,1668008280.7777035,+9.59030000E-04

0,1668008281.3027034,+9.58322000E-04

0,1668008281.8327036,+9.57927000E-04

0,1668008282.3617034,+9.57021000E-04

0,1668008282.8817034,+9.56688000E-04

0,1668008283.4117033,+9.56293000E-04

0,1668008283.9317033,+9.56012000E-04

0,1668008284.4617035,+9.56022000E-04

0,1668008284.9917033,+9.56012000E-04

0,1668008285.5127034,+9.56168000E-04

0,1668008286.0427034,+9.56397000E-04

0,1668008286.5627034,+9.56657000E-04

0,1668008287.0927036,+9.57167000E-04

0,1668008287.6127036,+9.57729000E-04

0,1668008288.1367035,+9.58239000E-04

0,1668008288.6667035,+9.58666000E-04

0,1668008289.1967034,+9.59176000E-04

0,1668008289.7167034,+9.59363000E-04

0,1668008290.2467034,+9.59696000E-04

0,1668008290.7667034,+9.59988000E-04

0,1668008291.2967036,+9.59863000E-04

0,1668008291.8267033,+9.58718000E-04

0,1668008292.3467033,+9.58270000E-04

0,1668008292.8767035,+9.57698000E-04

0,1668008293.3967035,+9.57479000E-04

0,1668008293.9267035,+9.57125000E-04

0,1668008294.4567034,+9.56480000E-04

0,1668008294.9767034,+9.56397000E-04

0,1668008295.5067034,+9.56074000E-04

0,1668008296.0267034,+9.55387000E-04

0,1668008296.5567036,+9.55325000E-04

0,1668008297.0767035,+9.55252000E-04

0,1668008297.6067033,+9.55252000E-04

0,1668008298.1267033,+9.55283000E-04

0,1668008298.6567035,+9.55918000E-04

0,1668008299.1767035,+9.55949000E-04

0,1668008299.7067034,+9.55751000E-04

0,1668008300.2267034,+9.56168000E-04

0,1668008300.7567034,+9.56574000E-04

0,1668008301.2767036,+9.56719000E-04

0,1668008301.8077033,+9.56449000E-04

0,1668008302.3277032,+9.56490000E-04

0,1668008302.8517034,+9.56719000E-04

0,1668008303.3817034,+9.56751000E-04

0,1668008303.9017034,+9.56511000E-04

0,1668008304.4317033,+9.56397000E-04

0,1668008304.9617035,+9.56470000E-04

0,1668008305.4817035,+9.56220000E-04

0,1668008306.0117033,+9.55970000E-04

0,1668008306.5367036,+9.55470000E-04

0,1668008307.0567036,+9.55221000E-04

0,1668008307.5867033,+9.55127000E-04

0,1668008308.1067033,+9.54492000E-04

0,1668008308.6367035,+9.54107000E-04

0,1668008309.1567035,+9.54159000E-04

0,1668008309.6867034,+9.53878000E-04

0,1668008310.2067034,+9.53566000E-04

0,1668008310.7367034,+9.53586000E-04

0,1668008311.2567034,+9.53357000E-04

0,1668008311.7867033,+9.53462000E-04

0,1668008312.3067033,+9.53451000E-04

0,1668008312.8367035,+9.53680000E-04

0,1668008313.3567035,+9.53357000E-04

0,1668008313.8867033,+9.53659000E-04

0,1668008314.4067035,+9.53722000E-04

0,1668008314.9367034,+9.54013000E-04

0,1668008315.4567034,+9.53638000E-04

0,1668008315.9867034,+9.54024000E-04

0,1668008316.5067034,+9.54159000E-04

0,1668008317.0367036,+9.54159000E-04

0,1668008317.5567036,+9.54305000E-04

0,1668008318.0867033,+9.54024000E-04

0,1668008318.6167035,+9.54263000E-04

0,1668008319.1367035,+9.54169000E-04

0,1668008319.6667035,+9.54211000E-04

0,1668008320.1867034,+9.54377000E-04

0,1668008320.7167034,+9.54117000E-04

0,1668008321.2367034,+9.53555000E-04

0,1668008321.7667034,+9.53753000E-04

0,1668008322.2877033,+9.53951000E-04

0,1668008322.8177035,+9.53326000E-04

0,1668008323.3377035,+9.53472000E-04

0,1668008323.8677032,+9.53680000E-04

0,1668008324.3977034,+9.53128000E-04

0,1668008324.9177034,+9.53066000E-04

0,1668008325.4477034,+9.53191000E-04

0,1668008325.9677033,+9.53462000E-04

0,1668008326.4887035,+9.53056000E-04

0,1668008327.0187035,+9.53160000E-04

0,1668008327.5507033,+9.52941000E-04

0,1668008328.0707033,+9.53139000E-04

0,1668008328.6007035,+9.53233000E-04

0,1668008329.1307034,+9.53128000E-04

0,1668008329.6507034,+9.53056000E-04

0,1668008330.1807034,+9.53253000E-04

0,1668008330.7007034,+9.53201000E-04

0,1668008331.2327034,+9.53243000E-04

0,1668008331.7527034,+9.53097000E-04

0,1668008332.2827034,+9.53243000E-04

0,1668008332.8027034,+9.53128000E-04

0,1668008333.3327036,+9.53337000E-04

0,1668008333.8627033,+9.53056000E-04

0,1668008334.3827033,+9.53212000E-04

0,1668008334.9127035,+9.53274000E-04

0,1668008335.4327035,+9.52993000E-04

0,1668008335.9487035,+9.53014000E-04

0,1668008336.4847035,+9.53097000E-04

0,1668008337.0147033,+9.53170000E-04

0,1668008337.5347033,+9.52983000E-04

0,1668008338.0647035,+9.52827000E-04

0,1668008338.5847034,+9.53545000E-04

0,1668008339.1147034,+9.53201000E-04

0,1668008339.6347034,+9.52983000E-04

0,1668008340.1657035,+9.53118000E-04

0,1668008340.6857035,+9.53160000E-04

0,1668008341.2157032,+9.53212000E-04

0,1668008341.7357032,+9.53056000E-04

0,1668008342.2667034,+9.53076000E-04

0,1668008342.7887034,+9.53118000E-04

0,1668008343.3187034,+9.53274000E-04

0,1668008343.8387034,+9.52910000E-04

0,1668008344.3687036,+9.53368000E-04

0,1668008344.8887036,+9.52993000E-04

0,1668008345.4187033,+9.53004000E-04

0,1668008345.9387033,+9.52941000E-04

0,1668008346.4727035,+9.52858000E-04

0,1668008346.9927034,+9.52972000E-04

0,1668008347.5237033,+9.52660000E-04

0,1668008348.0437033,+9.52899000E-04

0,1668008348.5737035,+9.52566000E-04

0,1668008349.0937035,+9.52962000E-04

0,1668008349.6237032,+9.52868000E-04

0,1668008350.1437032,+9.52681000E-04

0,1668008350.6737034,+9.52993000E-04

0,1668008351.1937034,+9.52629000E-04

0,1668008351.7237034,+9.53045000E-04

0,1668008352.2437034,+9.52962000E-04

0,1668008352.7737033,+9.52837000E-04

0,1668008353.2937033,+9.52681000E-04

0,1668008353.8237033,+9.52879000E-04

0,1668008354.3437033,+9.52847000E-04

0,1668008354.8737035,+9.52816000E-04

0,1668008355.3937035,+9.52702000E-04

0,1668008355.9237032,+9.52868000E-04

0,1668008356.4437034,+9.53295000E-04

0,1668008356.9737034,+9.53066000E-04

0,1668008357.4837034,+9.53004000E-04

0,1668008358.0177035,+9.52754000E-04

0,1668008358.5477033,+9.52702000E-04

0,1668008359.0677032,+9.52691000E-04

0,1668008359.5997033,+9.52764000E-04

0,1668008360.1197033,+9.52754000E-04

0,1668008360.6497035,+9.52535000E-04

0,1668008361.1797032,+9.52650000E-04

0,1668008361.6997032,+9.53014000E-04

0,1668008362.2307034,+9.52587000E-04

0,1668008362.7527034,+9.52546000E-04

0,1668008363.2747033,+9.52389000E-04

0,1668008363.8047035,+9.52285000E-04

0,1668008364.3247035,+9.52337000E-04

0,1668008364.8547034,+9.52244000E-04

0,1668008365.3847034,+9.52265000E-04

0,1668008365.9047034,+9.52317000E-04

0,1668008366.4347034,+9.52171000E-04

0,1668008366.9547033,+9.52212000E-04

0,1668008367.4887035,+9.51983000E-04

0,1668008368.0087035,+9.52088000E-04

0,1668008368.5347033,+9.52129000E-04

0,1668008369.0647035,+9.51983000E-04

0,1668008369.5847034,+9.52129000E-04

0,1668008370.1167035,+9.51807000E-04

0,1668008370.6427033,+9.51911000E-04

0,1668008371.1647034,+9.51973000E-04

0,1668008371.6947033,+9.52233000E-04

0,1668008372.2147033,+9.52036000E-04

0,1668008372.7447035,+9.51827000E-04

0,1668008373.2747033,+9.51744000E-04

0,1668008373.7827034,+9.52077000E-04

0,1668008374.3207035,+9.51807000E-04

0,1668008374.8507035,+9.52192000E-04

0,1668008375.3727036,+9.52067000E-04

0,1668008375.8927035,+9.52192000E-04

0,1668008376.4267035,+9.51983000E-04

0,1668008376.9467034,+9.52192000E-04

0,1668008377.4767034,+9.51931000E-04

0,1668008377.9967034,+9.51983000E-04

0,1668008378.5267034,+9.51900000E-04

0,1668008379.0467033,+9.52004000E-04

0,1668008379.5767035,+9.52036000E-04

0,1668008380.0967035,+9.51994000E-04

0,1668008380.6267033,+9.52046000E-04

0,1668008381.1467032,+9.51911000E-04

0,1668008381.6767035,+9.51900000E-04

0,1668008382.1967034,+9.51963000E-04

0,1668008382.7267034,+9.51713000E-04

0,1668008383.2477033,+9.52088000E-04

0,1668008383.7777035,+9.51702000E-04

0,1668008384.2977035,+9.51682000E-04

0,1668008384.8277032,+9.51598000E-04

0,1668008385.3477032,+9.51713000E-04

0,1668008385.8777034,+9.51682000E-04

0,1668008386.4077034,+9.51755000E-04

0,1668008386.9277034,+9.51661000E-04

0,1668008387.4577034,+9.51734000E-04

0,1668008387.9777033,+9.51744000E-04

0,1668008388.5077033,+9.51848000E-04

0,1668008389.0287035,+9.51526000E-04

0,1668008389.5587034,+9.51526000E-04

0,1668008390.0787034,+9.51453000E-04

0,1668008390.6087034,+9.51286000E-04

0,1668008391.1287036,+9.51286000E-04

0,1668008391.6557033,+9.51526000E-04

0,1668008392.1757033,+9.51182000E-04

0,1668008392.7057035,+9.51088000E-04

0,1668008393.2257035,+9.50891000E-04

0,1668008393.7557032,+9.50818000E-04

0,1668008394.2857034,+9.50922000E-04

0,1668008394.8057034,+9.50381000E-04

0,1668008395.3357034,+9.50235000E-04

0,1668008395.8557034,+9.50068000E-04

0,1668008396.3857033,+9.49725000E-04

0,1668008396.9057033,+9.50048000E-04

0,1668008397.4357033,+9.49798000E-04

0,1668008397.9557033,+9.49662000E-04

0,1668008398.4857035,+9.49558000E-04

0,1668008399.0057034,+9.49610000E-04

0,1668008399.5377035,+9.49298000E-04

0,1668008400.0577035,+9.49340000E-04

0,1668008400.5877032,+9.49132000E-04

0,1668008401.1077032,+9.48746000E-04

0,1668008401.6377034,+9.48955000E-04

0,1668008402.1577034,+9.49069000E-04

0,1668008402.6877034,+9.48851000E-04

0,1668008403.2177033,+9.48986000E-04

0,1668008403.7377033,+9.50401000E-04

0,1668008404.2667034,+9.48486000E-04

0,1668008404.7937033,+9.48965000E-04

0,1668008405.3137035,+9.49048000E-04

0,1668008405.8437033,+9.49069000E-04

0,1668008406.3637033,+9.49163000E-04

0,1668008406.8987033,+9.49111000E-04

0,1668008407.4197032,+9.49288000E-04

0,1668008407.9327035,+9.49319000E-04

0,1668008408.4767034,+9.49537000E-04

0,1668008408.9927034,+9.49496000E-04

0,1668008409.5187035,+9.49569000E-04

0,1668008410.0547035,+9.49829000E-04

0,1668008410.5767035,+9.49766000E-04

0,1668008411.1067033,+9.49912000E-04

0,1668008411.6287036,+9.49923000E-04

0,1668008412.1587033,+9.50245000E-04

0,1668008412.6787033,+9.50370000E-04

0,1668008413.2007034,+9.50443000E-04

0,1668008413.7307034,+9.50849000E-04

0,1668008414.2607036,+9.50599000E-04

0,1668008414.7827034,+9.50662000E-04

0,1668008415.3127034,+9.50755000E-04

0,1668008415.8337035,+9.51068000E-04

0,1668008416.3537035,+9.51109000E-04

0,1668008416.8837032,+9.51047000E-04

0,1668008417.4137034,+9.51057000E-04

0,1668008417.9337034,+9.51442000E-04

0,1668008418.4637034,+9.51224000E-04

0,1668008418.9837034,+9.51297000E-04

0,1668008419.5137033,+9.51473000E-04

0,1668008420.0337033,+9.51286000E-04

0,1668008420.5637033,+9.51473000E-04

0,1668008421.0837033,+9.51505000E-04

0,1668008421.6137035,+9.51411000E-04

0,1668008422.1337035,+9.51359000E-04

0,1668008422.6637032,+9.51744000E-04

0,1668008423.1837032,+9.51401000E-04

0,1668008423.7137034,+9.51546000E-04

0,1668008424.2337034,+9.51650000E-04

0,1668008424.7647035,+9.50734000E-04

0,1668008425.2847035,+9.51078000E-04

0,1668008425.8147035,+9.51484000E-04

0,1668008426.3347034,+9.51609000E-04

0,1668008426.8647034,+9.51453000E-04

0,1668008427.3847034,+9.51609000E-04

0,1668008427.9147034,+9.51557000E-04

0,1668008428.4367034,+9.51567000E-04

0,1668008428.9667034,+9.51442000E-04

0,1668008429.4867034,+9.51297000E-04

0,1668008430.0117033,+9.51088000E-04

0,1668008430.5417035,+9.51526000E-04

0,1668008431.0617034,+9.51057000E-04

0,1668008431.5917034,+9.51234000E-04

0,1668008432.1117034,+9.50859000E-04

0,1668008432.6417034,+9.50963000E-04

0,1668008433.1617033,+9.50495000E-04

0,1668008433.6917033,+9.50651000E-04

0,1668008434.2117033,+9.50412000E-04

0,1668008434.7417035,+9.50287000E-04

0,1668008435.2617035,+9.50245000E-04

0,1668008435.7917032,+9.50453000E-04

0,1668008436.3157034,+9.48892000E-04

0,1668008436.8457034,+9.44979000E-04

0,1668008437.3657033,+9.50381000E-04

0,1668008437.8917034,+9.51931000E-04

0,1668008438.4217033,+9.50204000E-04

0,1668008438.9417033,+9.49912000E-04

0,1668008439.4717033,+9.50495000E-04

0,1668008439.9917033,+9.51026000E-04

0,1668008440.5217035,+9.50453000E-04

0,1668008441.0517032,+9.50558000E-04

0,1668008441.5717032,+9.51161000E-04

0,1668008442.1017034,+9.50714000E-04

0,1668008442.6217034,+9.51109000E-04

0,1668008443.1517034,+9.51099000E-04

0,1668008443.6717033,+9.50963000E-04

0,1668008444.2017033,+9.51244000E-04

0,1668008444.7317033,+9.51515000E-04

0,1668008445.2527034,+9.51317000E-04

0,1668008445.7827034,+9.51734000E-04

0,1668008446.3027034,+9.51859000E-04

0,1668008446.8347034,+9.51931000E-04

0,1668008447.3547034,+9.52285000E-04

0,1668008447.8847034,+9.52233000E-04

0,1668008448.4047034,+9.52494000E-04

0,1668008448.9347034,+9.52712000E-04

0,1668008449.4547033,+9.52577000E-04

0,1668008449.9847035,+9.53097000E-04

0,1668008450.5147033,+9.52889000E-04

0,1668008451.0357032,+9.53118000E-04

0,1668008451.5587034,+9.53451000E-04

0,1668008452.0887034,+9.54128000E-04

0,1668008452.6157033,+9.53847000E-04

0,1668008453.1457033,+9.55064000E-04

0,1668008453.6657035,+9.54377000E-04

0,1668008454.1957033,+9.54502000E-04

0,1668008454.7157032,+9.54586000E-04

0,1668008455.2457035,+9.54669000E-04

0,1668008455.7657034,+9.54638000E-04

0,1668008456.2957034,+9.54544000E-04

0,1668008456.8157034,+9.54627000E-04

0,1668008457.3457034,+9.54679000E-04

0,1668008457.8657033,+9.54440000E-04

0,1668008458.3957033,+9.54284000E-04

0,1668008458.9157033,+9.54096000E-04

0,1668008459.4457035,+9.54471000E-04

0,1668008459.9677033,+9.54180000E-04

0,1668008460.4977033,+9.53992000E-04

0,1668008461.0177035,+9.53628000E-04

0,1668008461.5417035,+9.53357000E-04

0,1668008462.0717032,+9.53316000E-04

0,1668008462.5917034,+9.52858000E-04

0,1668008463.1217034,+9.52546000E-04

